,x,y,z,time,charge,auxiliary
0,106.94,27.09,-293.92,6023,1.024999976158142,1
1,544.07,55.89,77.27,6121,1.0750000476837158,1
2,-77.8,-54.33,-501.52,6224,0.875,1
3,-189.98,257.42,-417.77,6889,1.8250000476837158,1
4,-189.98,257.42,-417.77,6933,0.22499999403953552,1
5,-347.88,451.52,-332.01,7565,0.7250000238418579,1
6,-368.93,-210.23,-401.57,7680,0.9750000238418579,1
7,11.87,179.19,-263.59,7790,0.7250000238418579,1
8,132.03,202.98,-92.99,8210,1.0750000476837158,1
9,-313.6,237.44,-264.74,8335,0.574999988079071,1
10,-101.06,490.22,212.13,8615,1.024999976158142,1
11,-132.8,-501.45,176.68,8822,0.925000011920929,1
12,-268.9,354.24,195.16,8954,0.375,1
13,-9.13,-481.74,-11.39,9779,0.574999988079071,1
14,-189.98,257.42,-383.72,9873,0.22499999403953552,0
15,-189.98,257.42,-383.72,9877,4.324999809265137,0
16,-189.98,257.42,-383.72,9886,8.024999618530273,0
17,-189.98,257.42,-400.75,9888,2.075000047683716,0
18,-189.98,257.42,-400.75,9893,0.925000011920929,0
19,-189.98,257.42,-383.72,9895,5.074999809265137,0
20,-189.98,257.42,-383.72,9904,3.674999952316284,0
21,-189.98,257.42,-349.68,9910,1.524999976158142,0
22,-189.98,257.42,-400.75,9910,0.925000011920929,0
23,-189.98,257.42,-400.75,9911,0.875,0
24,-189.98,257.42,-383.72,9915,1.975000023841858,0
25,-189.98,257.42,-349.68,9916,4.125,0
26,-189.98,257.42,-366.7,9918,1.3250000476837158,0
27,-189.98,257.42,-349.68,9920,4.074999809265137,0
28,-189.98,257.42,-366.7,9920,1.3250000476837158,0
29,-189.98,257.42,-400.75,9920,1.0750000476837158,0
30,-189.98,257.42,-349.68,9922,1.024999976158142,0
31,-189.98,257.42,-383.72,9922,2.2750000953674316,0
32,-189.98,257.42,-417.77,9922,1.225000023841858,0
33,-189.98,257.42,-366.7,9923,2.5250000953674316,0
34,-189.98,257.42,-366.7,9926,2.075000047683716,0
35,-189.98,257.42,-400.75,9928,0.675000011920929,0
36,-189.98,257.42,-383.72,9930,1.125,0
37,-189.98,257.42,-349.68,9931,1.024999976158142,0
38,-189.98,257.42,-366.7,9931,4.324999809265137,0
39,-189.98,257.42,-366.7,9933,4.974999904632568,0
40,-189.98,257.42,-366.7,9939,3.4749999046325684,0
41,-189.98,257.42,-400.75,9945,0.875,0
42,-189.98,257.42,-366.7,9946,1.0750000476837158,0
43,-189.98,257.42,-366.7,9946,1.6749999523162842,0
44,-189.98,257.42,-349.68,9950,1.3250000476837158,0
45,-189.98,257.42,-383.72,9951,0.22499999403953552,0
46,-189.98,257.42,-366.7,9954,0.9750000238418579,0
47,-189.98,257.42,-332.66,9956,0.824999988079071,0
48,-189.98,257.42,-332.66,9961,2.625,0
49,-189.98,257.42,-383.72,9962,0.7250000238418579,0
50,-189.98,257.42,-366.7,9969,1.625,0
51,-189.98,257.42,-366.7,9970,0.625,0
52,-189.98,257.42,-349.68,9971,2.424999952316284,0
53,-189.98,257.42,-332.66,9975,1.1749999523162842,0
54,-189.98,257.42,-366.7,9975,0.9750000238418579,0
55,-189.98,257.42,-349.68,9978,4.675000190734863,0
56,-189.98,257.42,-366.7,9983,0.4749999940395355,0
57,-189.98,257.42,-383.72,9985,1.524999976158142,0
58,-189.98,257.42,-349.68,9989,3.075000047683716,0
59,-189.98,257.42,-366.7,9993,1.125,0
60,-189.98,257.42,-332.66,9996,0.824999988079071,0
61,-189.98,257.42,-349.68,10001,1.625,0
62,-189.98,257.42,-349.68,10007,0.574999988079071,0
63,-189.98,257.42,-400.75,10011,1.375,0
64,-189.98,257.42,-349.68,10015,0.5249999761581421,0
65,-189.98,257.42,-349.68,10025,1.1749999523162842,0
66,-189.98,257.42,-400.75,10027,1.125,0
67,-189.98,257.42,-315.64,10031,2.2249999046325684,0
68,-189.98,257.42,-332.66,10032,1.0750000476837158,0
69,-189.98,257.42,-383.72,10035,0.4749999940395355,0
70,-189.98,257.42,-349.68,10037,1.4249999523162842,0
71,-189.98,257.42,-366.7,10037,1.4249999523162842,0
72,-189.98,257.42,-332.66,10040,0.4749999940395355,0
73,-189.98,257.42,-366.7,10050,1.125,0
74,-189.98,257.42,-332.66,10051,1.975000023841858,0
75,-189.98,257.42,-417.77,10058,1.024999976158142,0
76,-189.98,257.42,-332.66,10063,1.625,0
77,-189.98,257.42,-332.66,10069,0.7749999761581421,0
78,-189.98,257.42,-451.81,10069,0.5249999761581421,0
79,-189.98,257.42,-349.68,10072,0.17499999701976776,0
80,-189.98,257.42,-315.64,10075,1.225000023841858,0
81,-189.98,257.42,-366.7,10080,0.9750000238418579,0
82,-189.98,257.42,-349.68,10081,0.675000011920929,0
83,-189.98,257.42,-315.64,10084,1.024999976158142,0
84,-189.98,257.42,-383.72,10088,0.675000011920929,0
85,-189.98,257.42,-366.7,10094,1.375,0
86,-189.98,257.42,-315.64,10096,1.8250000476837158,0
87,-189.98,257.42,-332.66,10097,1.1749999523162842,0
88,-189.98,257.42,-332.66,10103,1.125,0
89,-189.98,257.42,-349.68,10104,1.524999976158142,0
90,-313.6,237.44,-400.91,10110,1.375,0
91,-189.98,257.42,-315.64,10111,0.9750000238418579,0
92,-189.98,257.42,-400.75,10140,0.824999988079071,0
93,-189.98,257.42,-298.62,10144,0.925000011920929,0
94,-189.98,257.42,-315.64,10147,0.574999988079071,0
95,-189.98,257.42,-315.64,10156,1.024999976158142,0
96,-189.98,257.42,-315.64,10165,0.925000011920929,0
97,-313.6,237.44,-400.91,10179,0.9750000238418579,0
98,-189.98,257.42,-315.64,10182,1.024999976158142,0
99,-189.98,257.42,-332.66,10190,1.125,0
100,-189.98,257.42,-400.75,10191,1.1749999523162842,0
101,-189.98,257.42,-332.66,10192,1.274999976158142,0
102,-313.6,237.44,-366.86,10195,0.9750000238418579,0
103,-189.98,257.42,-315.64,10201,0.675000011920929,0
104,-189.98,257.42,-315.64,10212,1.5750000476837158,0
105,-189.98,257.42,-383.72,10217,0.07500000298023224,0
106,-189.98,257.42,-417.77,10222,1.375,0
107,-189.98,257.42,-281.6,10226,0.9750000238418579,0
108,-189.98,257.42,-332.66,10227,1.225000023841858,0
109,-189.98,257.42,-383.72,10245,1.0750000476837158,0
110,-189.98,257.42,-298.62,10252,1.225000023841858,0
111,-189.98,257.42,-315.64,10259,0.875,0
112,-313.6,237.44,-315.8,10269,0.625,0
113,-268.9,354.24,-383.54,10272,0.7250000238418579,0
114,-189.98,257.42,-332.66,10277,0.625,0
115,-313.6,237.44,-366.86,10286,0.7250000238418579,0
116,-189.98,257.42,-281.6,10286,0.5249999761581421,0
117,-313.6,237.44,-349.84,10300,0.875,0
118,-313.6,237.44,-349.84,10303,1.1749999523162842,0
119,-313.6,237.44,-315.8,10309,0.9750000238418579,0
120,-189.98,257.42,-332.66,10314,1.225000023841858,0
121,-313.6,237.44,-315.8,10317,0.7749999761581421,0
122,-189.98,257.42,-298.62,10318,1.625,0
123,-189.98,257.42,-417.77,10328,1.1749999523162842,0
124,-189.98,257.42,-298.62,10330,0.375,0
125,-234.95,140.44,-367.99,10333,0.875,0
126,-189.98,257.42,-400.75,10341,0.925000011920929,0
127,-234.95,140.44,-316.93,10343,0.824999988079071,0
128,-189.98,257.42,-281.6,10344,1.125,0
129,-313.6,237.44,-349.84,10346,0.4749999940395355,0
130,-313.6,237.44,-349.84,10365,0.875,0
131,-313.6,237.44,-400.91,10367,1.3250000476837158,0
132,-526.63,-15.6,-144.12,10377,0.625,1
133,-234.95,140.44,-402.04,10380,0.7250000238418579,0
134,-268.9,354.24,-366.52,10387,0.675000011920929,0
135,-313.6,237.44,-298.78,10389,1.024999976158142,0
136,-268.9,354.24,-315.46,10399,0.7749999761581421,0
137,-313.6,237.44,-349.84,10409,0.7250000238418579,0
138,-189.98,257.42,-281.6,10417,0.7749999761581421,0
139,224.58,432.35,-234.83,10418,0.875,1
140,-111.51,159.98,-367.52,10459,0.375,0
141,-313.6,237.44,-298.78,10460,1.274999976158142,0
142,-189.98,257.42,-349.68,10461,0.7250000238418579,0
143,-189.98,257.42,-281.6,10470,0.875,0
144,-111.51,159.98,-333.48,10476,0.2750000059604645,0
145,-189.98,257.42,-332.66,10481,0.9750000238418579,0
146,-111.51,159.98,-350.5,10495,0.32499998807907104,0
